#Epoch,Mean Train,Spatial Train,Mean Test,Spatial Test
30.0,3.17438980991994e-6,0.015920003412065852,3.1582574755806283e-6,0.01997656879881106
31.0,3.1722214697370255e-6,0.017045245058270667,2.970189561670722e-6,0.015661276147075114
32.0,3.1214283318070113e-6,0.01630897985294723,3.373373986947925e-6,0.018086065374736792
33.0,3.221737127541077e-6,0.01664534678851851,3.2407381883414743e-6,0.014299558803322725
34.0,3.308921805793563e-6,0.015340217371704056,3.4004954400949916e-6,0.01537142038527236
35.0,3.206871092901126e-6,0.015871731405786703,3.333358485226867e-6,0.017358546695686528
36.0,3.1022895946917694e-6,0.015960671107823145,3.1308434503041217e-6,0.01466037672085804
37.0,3.195825476154032e-6,0.01587261904898696,3.205040466718323e-6,0.015788510233614942
38.0,3.150724816321816e-6,0.01538293137704386,3.2261262327448746e-6,0.017043634372384986
39.0,3.272271485064669e-6,0.01621421636395098,3.3800296842745326e-6,0.017840599250266678
40.0,3.106464651893605e-6,0.015171960345051048,3.4147839388481983e-6,0.013575808113673702
41.0,3.347335895149128e-6,0.015658355710420437,3.0871934878081483e-6,0.016039967255055673
42.0,3.228548074478525e-6,0.016968145794471638,3.5329632060809857e-6,0.017308674051600973
43.0,3.28319588787148e-6,0.01658133128279587,3.4808845709455303e-6,0.015398927588466903
44.0,3.153514209524658e-6,0.01500807618300314,3.5303757272386882e-6,0.014446587543206988
45.0,3.1156554065488175e-6,0.014514859877217533,3.131511283500643e-6,0.013633718848359422
46.0,3.251734754223723e-6,0.014878334986506161,3.507648398617391e-6,0.014846313211492088
47.0,3.144079651211246e-6,0.014154471644978912,3.2831619937601086e-6,0.013030380379022972
48.0,3.126617438698855e-6,0.014334742037626712,3.500483513965702e-6,0.015058162266286671
49.0,3.2060570901244754e-6,0.013942785398203341,3.2783609714526207e-6,0.015053563841720461
50.0,3.0583594180207207e-6,0.013979352465667035,3.0764629799229226e-6,0.013509366278231027
51.0,3.3417441422151256e-6,0.014666065737101235,3.309551429913904e-6,0.014267149435218016
52.0,3.2467159417497172e-6,0.01570333273007236,3.109945473074305e-6,0.013069091709694476
53.0,3.2570413084156114e-6,0.014245714446024066,2.9880148236846594e-6,0.014312034695030888
54.0,3.1468262288025793e-6,0.013539599954328877,3.356719840564848e-6,0.015449220188456821
55.0,3.103986075489798e-6,0.013724905215303807,3.651515504009828e-6,0.014564689066028223
56.0,3.2006759789431072e-6,0.015025518738957544,3.5553101397324536e-6,0.014701353306736564
57.0,3.235139664051756e-6,0.01482438739688405,3.0657724356286666e-6,0.01216457790000277
58.0,3.2113082970936382e-6,0.014375762115832913,3.0841399661080125e-6,0.013268331473736907
59.0,3.1017570876881033e-6,0.015758492287950503,3.2481188614386093e-6,0.01744020395744883
60.0,3.1685946588740422e-6,0.014636673331724524,3.3486546848759957e-6,0.014666825222448096
61.0,3.2486735896317122e-6,0.013720134109917126,3.190079635713161e-6,0.012051711238964345
62.0,3.2845148195390777e-6,0.014460414444529305,3.2728308385210346e-6,0.013608314461707778
63.0,3.302737248645632e-6,0.012948941355571151,3.5442618683084736e-6,0.015270402184396516
64.0,3.1912317711524018e-6,0.014681173267599662,3.282700269606753e-6,0.012288010302327165
65.0,3.127848428728583e-6,0.01297664365788478,3.5609724494289898e-6,0.01268378452707111
66.0,3.409186220027574e-6,0.013584580451952205,3.3864758121687764e-6,0.015783693728499203
67.0,3.2165977628588816e-6,0.012742732103711206,3.1102791204462578e-6,0.014346026688490382
68.0,3.4357451567496033e-6,0.013391408435627455,3.0325847667267424e-6,0.012016379778578994
69.0,3.224119739278081e-6,0.014030808847255685,3.06100059722203e-6,0.014208357270472333
70.0,3.2499535020589708e-6,0.012537190576631474,3.4070350839021655e-6,0.01251353517636744
71.0,3.08309870481872e-6,0.012727463706814887,3.1957401743221148e-6,0.011829571573744034
72.0,3.20132418751784e-6,0.013637422853112185,3.5956580440922592e-6,0.014950063078540552
73.0,3.2106389863072184e-6,0.013519227662927734,3.440827233175403e-6,0.013618889678164124
74.0,3.1667626882522783e-6,0.01326488528540267,3.1033057506468785e-6,0.012000887534213689
75.0,3.1464750504762995e-6,0.012399169598284061,3.0079811637745424e-6,0.01126929871199536
76.0,3.437797455156516e-6,0.013046259344309873,3.055791165182953e-6,0.01280361409568286
77.0,3.3607892407953864e-6,0.012157487265321834,3.4404607868077088e-6,0.013149768089188002
78.0,3.1589664470999674e-6,0.012475298599133567,3.1396953482609737e-6,0.012144978774376796
79.0,3.3973065849637886e-6,0.013028743241775373,3.2712217482266938e-6,0.010057699431054062
80.0,3.3986525296892356e-6,0.013162431351993291,3.2719871309505597e-6,0.01088327125808064
81.0,3.225400671501965e-6,0.011985167569441728,3.4664766463810005e-6,0.01333575146525618
82.0,3.05460198076625e-6,0.012927900524332472,3.2198791753135227e-6,0.012722009472108766
83.0,3.1762625053042943e-6,0.012924637128940049,3.0644427695181164e-6,0.011977684596404288
84.0,3.1705522422648472e-6,0.013140309269142563,3.940855512785113e-6,0.011484047295780328
85.0,3.159274585396929e-6,0.012574708648844534,3.224367226841163e-6,0.012795416634235153
86.0,3.3179269308344224e-6,0.012281727850631797,3.3441582297105697e-6,0.011387893914907181
87.0,3.204316811910163e-6,0.01296693900036189,3.939534189354443e-6,0.012520428252282728
88.0,3.2031578383632033e-6,0.013013218010000856,3.2023663643387933e-6,0.012638201407389716
89.0,3.1024770864146976e-6,0.011556507687323574,3.451566628953906e-6,0.010683460697164264
90.0,3.1710079086602614e-6,0.011638246570150841,3.2427570017001806e-6,0.014525715818072058
91.0,3.148314997015039e-6,0.012739350123028998,3.547178491747349e-6,0.012606768574587477
92.0,3.2589785953809904e-6,0.012297675562426775,3.59838597262796e-6,0.01155121811581921
93.0,3.4179217001871836e-6,0.012607972349087504,3.3487004022170198e-6,0.009995100800060754
94.0,3.1527160588288445e-6,0.013320629515064866,3.1794955143760185e-6,0.012619755880696176
95.0,3.2526205421147537e-6,0.012058424486799595,3.2937579954261943e-6,0.01398291789662835
96.0,3.352397627282501e-6,0.012864917991000766,3.5134194868746694e-6,0.010321832590889243
97.0,3.3858254147079056e-6,0.012118838538440287,3.1869028687242506e-6,0.013118604135670467
98.0,3.1455342405922043e-6,0.011717172724111151,3.2968481396578043e-6,0.011724940662825247
99.0,3.1433641781287817e-6,0.012404177623757277,3.325124625746939e-6,0.012020960206355085
100.0,3.279558021087245e-6,0.011658668599329758,3.3802338910512985e-6,0.011389035051033716
101.0,3.39501333169262e-6,0.012429468713517054,2.9314842242486594e-6,0.012459366354632948
102.0,3.241749267916122e-6,0.013121849250392188,2.833307387318795e-6,0.0135510964407149
103.0,3.2135882612529568e-6,0.011891180752290892,3.522598427450063e-6,0.012280693523280206
104.0,3.183328966156265e-6,0.013441395141435351,3.311564360473085e-6,0.010995090961177994
105.0,3.3389626479137824e-6,0.01166541577811813,3.3056555120103414e-6,0.011249652378392056
106.0,3.2115394000327597e-6,0.011933200420435242,3.077005881030326e-6,0.013288564530448639
107.0,3.1932678230558663e-6,0.012671792195085345,3.3933313766620897e-6,0.010496638031281692
108.0,3.1352535917994472e-6,0.01186964642213752,3.3006926708403773e-6,0.011709645954870212
109.0,3.210895488875657e-6,0.011896222063257937,3.3353505331135125e-6,0.012688429884929065
110.0,3.0965402268451694e-6,0.01201673368359252,3.351821621815354e-6,0.01158818028823589
111.0,3.150949378912782e-6,0.012109396484188437,3.6040745279214414e-6,0.01034037679370158
112.0,3.1497634642520778e-6,0.011646158978803669,3.4609432471757738e-6,0.011673442087085277
113.0,3.174966788826658e-6,0.01211198562225036,3.179266028277006e-6,0.011792414707742864
114.0,3.1303374138937426e-6,0.01257306781673833,3.3974027453753664e-6,0.012228822316137667
115.0,3.1044140589911453e-6,0.01246596485377495,3.224024803509806e-6,0.011333451154641808
116.0,3.105625064980795e-6,0.011932803720942502,3.221789403458075e-6,0.011772520142640132
117.0,3.214737415311239e-6,0.0115703884163986,3.250162967286807e-6,0.010664821362133807
118.0,3.2078872990649615e-6,0.01104926604804632,3.322607058480198e-6,0.009781969500263585
119.0,3.320478750792888e-6,0.012766718619345738,3.238628385495157e-6,0.010967332804857505
120.0,3.204868560544305e-6,0.011958113610307918,3.70339584130408e-6,0.01064206726183329
121.0,3.1781474595894176e-6,0.012201875451605702,3.7951154155912993e-6,0.012205658103939641
122.0,3.209181324428448e-6,0.011724764043087817,3.1008203380589182e-6,0.012138192077263738
123.0,2.9823942050605235e-6,0.010860174514982645,3.32410166063557e-6,0.01224116483790567
124.0,3.1987924400248696e-6,0.011831682159047431,3.267993938460556e-6,0.010944269509582227
125.0,3.1973728592455883e-6,0.011107331307869117,3.3515034597336736e-6,0.011135562167928582
126.0,3.150667111867008e-6,0.011577984724426641,3.367049500176203e-6,0.011368757289219503
127.0,3.152810837679862e-6,0.011809802687093907,3.2178221938661266e-6,0.012619440706184832
128.0,3.2715191983110486e-6,0.011443843026106605,3.1657102255844283e-6,0.012106217400587411
129.0,3.1366479723678174e-6,0.012207798787831053,3.1728996387081487e-6,0.010731648373148345
130.0,3.1878563769153696e-6,0.012334211296456487,3.091885498474056e-6,0.00955734336102978
131.0,3.256930886935301e-6,0.01143363043609952,3.4375940087771894e-6,0.0117106073431205
132.0,3.4066210723504488e-6,0.011853219513072872,3.4031839103199067e-6,0.011984554884484168
133.0,3.1870706018370667e-6,0.011312307136952313,3.163908425886375e-6,0.012044994369334745
134.0,3.1663850738237326e-6,0.011229416680180293,3.6769391642410555e-6,0.011085388800865984
135.0,3.0687150165464165e-6,0.011902371636783754,3.5675864139339543e-6,0.012435923967914278
136.0,3.3788973243358693e-6,0.01139951269095036,3.1382296678117426e-6,0.009863714853308921
137.0,3.1648510297071705e-6,0.011412339738619721,3.199613403024326e-6,0.01107933366414727
138.0,3.0984194051695593e-6,0.01246822907005253,3.10852479069923e-6,0.01188251160748223
139.0,3.3779376314585495e-6,0.010977361048226157,3.456739782998763e-6,0.011331140122420038
140.0,3.1592672317338166e-6,0.011736358319694773,3.5205910620428325e-6,0.009956450772269818
141.0,3.050454566217199e-6,0.010995028914007889,3.2866503279627145e-6,0.010529271712021
142.0,3.1986091688076395e-6,0.011858669754305993,3.252968790414812e-6,0.012026902032903308
143.0,3.039026945458693e-6,0.011095932351438478,3.2993761992483605e-6,0.010361218935759097
144.0,3.2335090160477004e-6,0.011694019298006423,3.5835955426112563e-6,0.012932953670415373
145.0,3.0839092726221707e-6,0.011419194789211815,3.4309975488899803e-6,0.010422568921203492
146.0,3.3112728017009594e-6,0.01199688617996344,3.2215583124917125e-6,0.011540672608171008
147.0,3.1206636974472393e-6,0.011249032863577212,3.348566696912414e-6,0.01008739867863369
148.0,3.149825311822294e-6,0.012089822246909989,3.3211329690044367e-6,0.010810922924738406
149.0,3.2333041008563745e-6,0.011996757342262753,3.5578782464655568e-6,0.010853110919788378
150.0,3.2600565159267466e-6,0.011693694866828537,3.3787685544989234e-6,0.010422553435437293
151.0,3.1555287608859594e-6,0.010973391956204068,3.301753917036576e-6,0.011506505363686302
152.0,3.375223129795171e-6,0.010912226551008644,3.4296058487215397e-6,0.012033210429044629
153.0,3.2424391298727442e-6,0.011465785976279222,3.404793231460701e-6,0.012692929901786556
154.0,3.1933259899998357e-6,0.01035528671121483,3.2567578584208336e-6,0.010324605749610782
155.0,3.2078344970830686e-6,0.010985247409344083,3.1629625022278063e-6,0.010010530297868171
156.0,3.290601318597135e-6,0.010526814511763405,3.2716842178404093e-6,0.010381374207627232
157.0,3.1247894500218905e-6,0.011204712314565768,3.0064396361517696e-6,0.012202306647814111
158.0,3.317129954235028e-6,0.011103552531301375,3.477110545761497e-6,0.011608777884475785
159.0,3.2343723138792204e-6,0.012013562992865445,3.32154167563492e-6,0.011733913781408773
160.0,3.3304625654399093e-6,0.011719831335681193,3.209628964407768e-6,0.012598045535460187
161.0,3.2517590674312548e-6,0.012347493986057998,3.32599421452584e-6,0.011509951877706044
162.0,3.052805146491963e-6,0.010634499398031494,3.2078265902146798e-6,0.012173265667388477
163.0,3.2162757157729037e-6,0.010765740510346405,3.208838997168506e-6,0.009942164647554819
164.0,3.0605994292099912e-6,0.010882711536658008,3.3705018241670345e-6,0.012763890520363929
165.0,3.035893333562245e-6,0.011147339437379743,3.2222666557646386e-6,0.009503179191560775
166.0,3.2342678375071184e-6,0.011634803353920233,3.29623051345318e-6,0.010953470466893123
167.0,3.2650223744940673e-6,0.01069132348950916,3.0447647905607058e-6,0.01197971012457856
168.0,3.039128324406615e-6,0.011498924410404924,3.4219505895721757e-6,0.012475332878548216
169.0,3.1210300759982463e-6,0.011322724273743461,3.5371750441549887e-6,0.01187860980041478
170.0,3.157284137921615e-6,0.01196666692886538,3.4204989896902126e-6,0.01144062315030169
171.0,3.168790835064855e-6,0.011155459074445843,2.9880352219091575e-6,0.011403097517277274
172.0,3.2706724709584412e-6,0.011992163359172992,3.2597050555172035e-6,0.011591630445036572
173.0,3.2229822742954868e-6,0.011351375892338637,3.1810241462118525e-6,0.011784375985380393
174.0,3.0321029967362525e-6,0.011014090440116888,3.230544575857745e-6,0.010818564149039957
175.0,3.1597422328849198e-6,0.012168786397523945,3.5247996016019023e-6,0.011202221964194905
176.0,3.13389519462642e-6,0.011298084404736529,3.4862867309243263e-6,0.010929148039876964
177.0,3.2890809869083605e-6,0.010475138170418176,3.244441286684996e-6,0.010914800385567105
178.0,3.2027419622640204e-6,0.010731405545645884,3.7413488837922948e-6,0.01131155232909805
179.0,3.132795524889986e-6,0.011471587220287347,2.9587418749350835e-6,0.01062363416082917
180.0,3.1022199904122416e-6,0.011575454634007656,3.3079568093064005e-6,0.010779942693689008
181.0,3.195587621611972e-6,0.011024693307762163,3.4504299102439128e-6,0.011485062926299179
182.0,3.135271588136431e-6,0.011565221507655678,3.277829838417845e-6,0.011923713643345763
183.0,3.2115187273477895e-6,0.011154711825572577,3.3268275822756486e-6,0.011164957681021406
184.0,3.0138347182055713e-6,0.010854431629022656,3.2466447163553845e-6,0.010122253384397482
185.0,3.196284958136217e-6,0.011026535459427578,3.5730092755315024e-6,0.009504548264412733
186.0,3.2121764918796245e-6,0.010393643823369984,3.4150116611963987e-6,0.009793956204057395
187.0,3.1630853596561344e-6,0.010012890631180653,3.1817659456905447e-6,0.011241121135490174
188.0,3.121754973430674e-6,0.01169712640783473,3.235106632768492e-6,0.01091169080914824
189.0,3.1059218314868215e-6,0.010963967017243021,3.487750669885492e-6,0.011477805494064342
190.0,3.0631632091797713e-6,0.009816702628535267,3.4329129330690213e-6,0.010610418476976519
191.0,3.107517410155733e-6,0.010680799890326397,3.715116851424338e-6,0.011162653885758118
192.0,3.066001281816222e-6,0.011612947151178332,3.124730911355355e-6,0.011153665817623733
193.0,3.1892983409177386e-6,0.010775685981348032,3.055386242546859e-6,0.011386355209388056
194.0,3.236388728267009e-6,0.01191702318901207,3.5847523511567392e-6,0.011323243020292466
195.0,3.191475452481472e-6,0.011655115733797175,3.08686972615272e-6,0.009341122283931327
196.0,3.3326224753897626e-6,0.01124249896562219,3.135641911193865e-6,0.010758828203770464
197.0,3.2982046175911474e-6,0.01146481519392637,3.264083915809346e-6,0.010232737985661515
198.0,3.0987748628949487e-6,0.010423182011152221,3.559831387658363e-6,0.01131067437899219
199.0,3.2698130452858688e-6,0.011659377617870632,3.4208335962476744e-6,0.012069325600969023
200.0,3.1522166168194716e-6,0.01197053139092077,3.1491703208574864e-6,0.011351254460400924
201.0,3.288548407818434e-6,0.010510284993570167,3.1025342685686574e-6,0.010036918639816577
202.0,3.1875415656795575e-6,0.011226202284159398,3.0944874581978476e-6,0.009909160298179813
203.0,3.317250983233405e-6,0.012019401705319979,3.362144808265466e-6,0.009991847284782125
204.0,3.3004911244456647e-6,0.011200860676974572,3.4114328535062023e-6,0.011658213470764168
205.0,3.182604540000987e-6,0.01084304249541674,3.4967291661097687e-6,0.011146752585518697
206.0,3.1922487751401273e-6,0.010831160838029064,3.4462200315754645e-6,0.011354655243758316
207.0,3.2018299028008928e-6,0.01064313736558006,3.3887248515971844e-6,0.011171607006795058
208.0,3.1649692318163476e-6,0.010795321913044519,3.19176658336362e-6,0.013381059515268134
209.0,3.1425216706679346e-6,0.011097140292079075,3.4761854443113303e-6,0.011294894785869473
210.0,3.252664798139154e-6,0.010753979417477239,3.2947775276136183e-6,0.012479156293029519
211.0,3.221544260274614e-6,0.011407322907175513,3.457874524724902e-6,0.010290619028232868
212.0,3.189856708774551e-6,0.01162121187141338,3.0106658988326986e-6,0.012748328324842078
213.0,3.3079285906682796e-6,0.01166443038767511,3.3934819581961374e-6,0.009154599532748761
214.0,3.2726445372635237e-6,0.01092319774874113,3.378774802238471e-6,0.009183599882562702
215.0,3.2017761378166615e-6,0.011427682756273044,3.241590114099191e-6,0.010741248230006021
216.0,3.1155530543283685e-6,0.011108750736976845,3.169780588045956e-6,0.010893878928227423
217.0,3.1240600056542736e-6,0.010364215704162233,3.2763321681730794e-6,0.011368033173366711
218.0,3.246329393288478e-6,0.010752457684409364,3.5910614132689257e-6,0.010356818499526526
219.0,3.043532338937553e-6,0.010157747072180428,3.2354567487336004e-6,0.009951321947255565
220.0,3.1573408584605056e-6,0.010844100805053358,3.3725501940137186e-6,0.010919161820593217
221.0,3.0292662871932575e-6,0.01009178005203239,3.1767934179516288e-6,0.010390072837144543
222.0,2.865837263897053e-6,0.010156948647114632,3.1824070037611564e-6,0.010182723893749426
223.0,3.2040024227150905e-6,0.010937754545821007,3.3340532252523756e-6,0.011948552692338126
224.0,3.1364047153347246e-6,0.011206943772402838,3.1743868624506398e-6,0.013126083170300262
225.0,3.2431850710241615e-6,0.01063811373010708,3.276638602325299e-6,0.010183727787962197
226.0,3.3286934107872036e-6,0.010364532859707652,3.3252828306185034e-6,0.010619061341240013
227.0,3.0069421949416655e-6,0.010697234055191985,3.330434699153617e-6,0.011473815780345831
228.0,3.0627364693551643e-6,0.010851735884402842,3.2879644780381413e-6,0.011055372658020132
229.0,3.0943084411092293e-6,0.010499322969033074,3.0148077018743445e-6,0.010388148897254723
230.0,3.103584974656695e-6,0.011317813452844803,3.330241924910382e-6,0.009509441735135625
231.0,3.108193073415935e-6,0.009974631055041528,3.420323556535543e-6,0.010079380676852451
232.0,3.115620652479386e-6,0.01109138431613701,3.2777802992178806e-6,0.012088888016778583
233.0,3.209450031588512e-6,0.01083661174545341,3.163994760580491e-6,0.009839311363907654
234.0,3.179402339620052e-6,0.010762480397797845,3.0727022111654013e-6,0.012120635659557592
235.0,3.0844683813326115e-6,0.011471434375378066,3.141474413238532e-6,0.00994770350633189
236.0,3.1332453874274856e-6,0.00975740252231617,3.2073462009551966e-6,0.012065857092457008
237.0,3.1947343985359518e-6,0.01072443951655714,3.215677874083278e-6,0.00979991338435866
238.0,3.1495135077694304e-6,0.011114837060761147,3.3006038756422386e-6,0.008269148677845806
239.0,3.142761062775749e-6,0.01097728122933404,3.5448080776018244e-6,0.009274401730722274
240.0,3.036554160960048e-6,0.01055099405113765,3.2230219504136846e-6,0.009342944068803262
241.0,3.1404109574839636e-6,0.011440791041931107,3.315053272341939e-6,0.011022192888881364
242.0,2.9961163214701874e-6,0.010672159039102099,3.09695805078003e-6,0.00987176434416142
243.0,3.290390438509469e-6,0.010340009927590472,3.2759983957092455e-6,0.01004232855609189
244.0,3.2014771332172095e-6,0.010936858847142048,3.262916973080232e-6,0.00988323047709855
245.0,3.2360395086567828e-6,0.009676357272969654,3.1393990396905156e-6,0.01055280547556322
246.0,3.1399098275017823e-6,0.010761058139403304,3.382932835669372e-6,0.010103930265731833
247.0,3.1562559106707024e-6,0.010785626151960059,3.4523681124931647e-6,0.009861925952204729
248.0,3.298057436804669e-6,0.01038540357458146,3.3956489663178323e-6,0.009418490760440363
249.0,3.1830772082936527e-6,0.010825463371955947,3.6362121236510613e-6,0.011750186942690562
250.0,3.037012825181503e-6,0.011292255600983481,3.236323611383596e-6,0.010625272641227639
251.0,3.1257062367925176e-6,0.010651257167409086,3.3537061527100233e-6,0.010842664571910063
252.0,3.234562557642151e-6,0.010093332409633149,3.243892296130868e-6,0.011148169512334789
253.0,3.1349269270779764e-6,0.010630856769220145,3.184097648607498e-6,0.008966569325866657
254.0,2.944011213411417e-6,0.010426547317081258,2.9821265143570308e-6,0.011498610406151783
255.0,3.255414405705474e-6,0.011340774353332108,3.453125476708396e-6,0.010993433521971383
256.0,2.936921482369348e-6,0.010894704021276312,3.0711554356271755e-6,0.010691010811897286
257.0,3.1274260509266127e-6,0.011632769105781336,3.383004268802531e-6,0.010717219279149504
258.0,3.020835108361649e-6,0.010103047066138515,3.157758449694459e-6,0.010022755704358132
259.0,3.255098451685201e-6,0.01054492460483516,2.9578225402602033e-6,0.011794268016260503
260.0,3.08302171472076e-6,0.010937973779844014,3.0712331533816474e-6,0.011510246538964566
261.0,3.1245688566265e-6,0.010153926352490999,3.021008209569409e-6,0.01000381894487873
262.0,3.2539586253672174e-6,0.011461596882730874,3.2115724389847335e-6,0.010382670706517274
263.0,3.178068334156389e-6,0.011349701092037777,3.358912182107321e-6,0.010838810427962926
264.0,3.0832286439026053e-6,0.010406096193335088,3.16460840164845e-6,0.011258950929022831
265.0,3.0563116994973905e-6,0.009884264530644487,3.3235744799281487e-6,0.009341649360785596
266.0,3.1145001190841655e-6,0.010019955698057857,3.335853429299318e-6,0.00954036969858862
267.0,3.1413805208499456e-6,0.009739774300506952,3.66590554052304e-6,0.010430919310449554
268.0,3.2323509888947805e-6,0.010984347319388235,3.672801496168443e-6,0.010000788828692748
269.0,3.244279179970711e-6,0.010173792768496242,3.1218446271150115e-6,0.011220559361099731
270.0,3.281018434919871e-6,0.010426096903622693,3.3566339914502945e-6,0.010411317533480543
271.0,3.23579098762399e-6,0.010793514243273421,3.009329106423153e-6,0.010390740121792988
272.0,3.1665163508735187e-6,0.011063128227358448,3.4386390550145142e-6,0.010815004074511308
273.0,3.1678745818305986e-6,0.011125322849508165,3.154982548001506e-6,0.011740121179564085
274.0,3.112902657713551e-6,0.009697363648438682,3.5408816995063928e-6,0.011643190590698396
275.0,3.162084455672169e-6,0.010630624493863934,3.1004165185954946e-6,0.009757985681003447
276.0,3.1776175621897954e-6,0.00975454191906465,3.270231559847625e-6,0.010739521907817106
277.0,3.1265369728770454e-6,0.010592727143700813,3.0030512951473297e-6,0.010929302458812344
278.0,3.055731601609088e-6,0.010183657977237318,3.1547992454827867e-6,0.00980672657125524
279.0,3.2265266550156326e-6,0.011632932375659948,3.421548567303506e-6,0.009501413079242411
280.0,3.079418876921775e-6,0.010149699073214152,3.1451015316796837e-6,0.011149048423380919
281.0,3.3665883952379434e-6,0.01020931847141469,3.288428821224265e-6,0.010287750617771962
282.0,3.154521593623609e-6,0.010002621830140015,3.4929628608118546e-6,0.011077762024324329
283.0,3.1251523237661033e-6,0.010490066522559688,3.1319373929383776e-6,0.011615918051179506
284.0,3.0115969532861984e-6,0.010527007740015505,3.004443061959683e-6,0.011964868447530535
285.0,3.123991789439548e-6,0.010046378980877079,3.2291280222773723e-6,0.010961685105426113
286.0,3.226870940604594e-6,0.010270196670762743,3.383480414017037e-6,0.010642200924576174
287.0,3.2209648900919514e-6,0.009658986284230196,3.3154369401566797e-6,0.011972651376272552
288.0,3.063600190991449e-6,0.010538886575122888,3.3412142433414394e-6,0.01061633025368792
289.0,3.1129430103972456e-6,0.010221872119689123,3.2232843092280804e-6,0.01146936939385796
290.0,3.3768099423031606e-6,0.010832171704755637,3.5491041279245296e-6,0.010923915104885964
291.0,3.1968156258451676e-6,0.010134749898891187,3.254589881479808e-6,0.009490320255949883
292.0,2.9149911080162545e-6,0.010118857341226431,3.4482818765030342e-6,0.010265652251000575
293.0,3.1683030216075188e-6,0.010143644295085323,2.758123783908051e-6,0.010261210913404284
294.0,3.135884572735238e-6,0.010681139924097352,2.9621171320848294e-6,0.01290606228110846
295.0,3.1783992692033986e-6,0.010790561448811787,3.2303964495219995e-6,0.010367770689219924
296.0,3.267501812741283e-6,0.010768388584383502,3.0255074843630465e-6,0.01093390796861513
297.0,3.2069577483382143e-6,0.011219281362427865,2.9602846633575155e-6,0.010836720705365224
298.0,2.956796296994142e-6,0.009878908157587603,3.2915139902826505e-6,0.009364163102104613
299.0,3.0116418631175817e-6,0.010411159004372622,3.2876511150792265e-6,0.011728774948478531
300.0,3.1388348116368795e-6,0.009603962016281003,3.4472580120284423e-6,0.011662343889611293
301.0,2.95032415262372e-6,0.010146789901622242,3.568400345366346e-6,0.01308880348544335
302.0,3.156119698582843e-6,0.010504128293389385,3.0522064716353993e-6,0.008925134762603194
303.0,3.0518179199714655e-6,0.010438879316337761,3.454751838575243e-6,0.009517296929134318
304.0,3.0452725722777573e-6,0.010371446497879333,3.4566298701388387e-6,0.010617980384486145
305.0,3.2179909130763095e-6,0.010489124891407756,3.0534393323239374e-6,0.00875626192099844
306.0,3.1848685057210904e-6,0.010358820158245408,3.117737699509515e-6,0.011359003729157848
307.0,3.1071849378893486e-6,0.010846572656076888,3.5411274084029554e-6,0.011773268925990123
308.0,3.1257915998738736e-6,0.010453989591484287,3.251454058941228e-6,0.009282288114959555
